symbol,timeframe,signal_bartime,direction,status,skip_reason,entry_time,exit_time,entry_price,sl_price,r_result,gross_r,cost_r,bar_mae_r,bar_mfe_r,holding_bars,ambiguous_bars,tp_hits,sl_leg_hits,reverse_leg_hits,exit_reasons,leg_count
US30,H4,2019-10-22 13:00:00,BUY,closed,,2019-10-22 17:00:00,2019-10-22 17:00:00,26921.0,26789.0,-1.0,-1.0,0.0,1.2196969696969697,0.22727272727272727,1,0,[],1,0,['sl'],1
US30,H4,2019-10-22 17:00:00,SELL,reversed,,2019-10-22 21:00:00,2019-10-23 21:00:00,26782.0,26961.0,-0.5251396648044693,-0.5251396648044693,0.0,0.659217877094972,0.8268156424581006,6,0,[],0,1,['reverse_signal'],1
US30,H4,2019-10-23 17:00:00,BUY,closed,,2019-10-23 21:00:00,2019-10-24 13:00:00,26876.0,26734.0,-1.0,-1.0,0.0,1.2183098591549295,0.30985915492957744,5,0,[],1,0,['sl'],1
US30,H4,2019-10-24 13:00:00,SELL,closed,,2019-10-24 17:00:00,2019-10-25 13:00:00,26778.0,26930.0,-1.0,-1.0,0.0,1.5855263157894737,0.3092105263157895,6,0,[],1,0,['sl'],1
US30,H4,2019-10-25 13:00:00,BUY,closed,,2019-10-25 17:00:00,2019-10-30 17:00:00,26982.0,26750.0,1.1257069245155216,1.1257069245155216,0.0,0.21982758620689655,1.3017241379310345,19,0,[1],0,0,['tp'],1
US30,H4,2019-10-31 13:00:00,SELL,reversed,,2019-10-31 17:00:00,2019-11-01 13:00:00,26951.0,27186.0,-0.8808510638297873,-0.8808510638297873,0.0,0.9446808510638298,0.16595744680851063,5,0,[],0,1,['reverse_signal'],1
US30,H4,2019-11-01 09:00:00,BUY,closed,,2019-11-01 13:00:00,2019-11-03 23:00:00,27158.0,27059.0,2.1264531268736224,2.1264531268736224,0.0,0.0,2.4646464646464645,3,0,[1],0,0,['tp'],1
US30,H4,2019-11-06 22:00:00,SELL,closed,,2019-11-07 02:00:00,2019-11-07 06:00:00,27428.0,27484.0,-1.0,-1.0,0.0,3.625,0.05357142857142857,2,0,[],1,0,['sl'],1
US30,H4,2019-11-07 06:00:00,BUY,reversed,,2019-11-07 10:00:00,2019-11-11 07:00:00,27614.0,27441.0,-0.3352601156069364,-0.3352601156069364,0.0,0.3988439306358382,0.8901734104046243,11,0,[],0,1,['reverse_signal'],1
US30,H4,2019-11-11 03:00:00,SELL,closed,,2019-11-11 07:00:00,2019-11-11 15:00:00,27556.0,27626.0,-1.0,-1.0,0.0,2.2714285714285714,0.6142857142857143,3,0,[],1,0,['sl'],1
US30,H4,2019-11-12 02:00:00,BUY,closed,,2019-11-12 06:00:00,2019-11-12 18:00:00,27737.0,27646.0,-1.0,-1.0,0.0,1.043956043956044,0.42857142857142855,4,0,[],1,0,['sl'],1
US30,H4,2019-11-12 22:00:00,SELL,closed,,2019-11-13 02:00:00,2019-11-13 14:00:00,27646.0,27711.0,-1.0,-1.0,0.0,1.8615384615384616,1.1538461538461537,4,0,[],1,0,['sl'],1
US30,H4,2019-11-13 14:00:00,BUY,closed,,2019-11-13 18:00:00,2019-11-15 18:00:00,27762.0,27583.0,1.179734350567254,1.179734350567254,0.0,0.4860335195530726,1.335195530726257,13,0,[1],0,0,['tp'],1
US30,H4,2019-11-19 14:00:00,SELL,closed,,2019-11-19 18:00:00,2019-11-20 14:00:00,27948.0,28107.0,1.4523296759750493,1.4523296759750493,0.0,0.12578616352201258,1.490566037735849,6,0,[1],0,0,['tp'],1
US30,H4,2019-11-22 14:00:00,BUY,closed,,2019-11-22 18:00:00,2019-11-25 19:00:00,27854.0,27766.0,2.2017077603071895,2.2017077603071895,0.0,0.18181818181818182,2.4886363636363638,7,0,[1],0,0,['tp'],1
US30,H4,2019-11-28 02:00:00,SELL,closed,,2019-11-28 06:00:00,2019-11-28 14:00:00,28091.0,28129.0,-1.0,-1.0,0.0,1.5526315789473684,0.42105263157894735,3,0,[],1,0,['sl'],1
US30,H4,2019-12-01 23:00:00,BUY,closed,,2019-12-02 03:00:00,2019-12-02 11:00:00,28166.0,28082.0,-1.0,-1.0,0.0,1.8333333333333333,0.5357142857142857,3,0,[],1,0,['sl'],1
US30,H4,2019-12-02 11:00:00,SELL,closed,,2019-12-02 15:00:00,2019-12-02 15:00:00,27990.0,28204.0,0.8467533022926078,0.8467533022926078,0.0,0.09813084112149532,0.8644859813084113,1,0,[1],0,0,['tp'],1
US30,H4,2019-12-05 10:00:00,BUY,closed,,2019-12-05 14:00:00,2019-12-05 14:00:00,27730.0,27698.0,-1.0,-1.0,0.0,5.15625,0.3125,1,0,[],1,0,['sl'],1
US30,H4,2019-12-10 06:00:00,SELL,closed,,2019-12-10 10:00:00,2019-12-10 10:00:00,27798.0,27951.0,-1.0,-1.0,0.0,1.1045751633986929,0.43137254901960786,1,0,[],1,0,['sl'],1
US30,H4,2019-12-11 22:00:00,BUY,closed,,2019-12-12 02:00:00,2019-12-12 10:00:00,27959.0,27917.0,-1.0,-1.0,0.0,2.2142857142857144,0.8809523809523809,3,0,[],1,0,['sl'],1
US30,H4,2019-12-12 10:00:00,SELL,closed,,2019-12-12 14:00:00,2019-12-12 14:00:00,27897.0,28001.0,-1.0,-1.0,0.0,3.2884615384615383,0.2692307692307692,1,0,[],1,0,['sl'],1
US30,H4,2019-12-12 14:00:00,BUY,closed,,2019-12-12 18:00:00,2019-12-16 15:00:00,28037.0,27859.0,1.7400007957124248,1.7400007957124248,0.0,0.033707865168539325,1.8595505617977528,12,0,[1],0,0,['tp'],1
US30,H4,2019-12-30 11:00:00,SELL,reversed,,2019-12-30 15:00:00,2020-01-02 02:00:00,28541.0,28704.0,-0.50920245398773,-0.50920245398773,0.0,0.588957055214724,0.9570552147239264,9,0,[],0,1,['reverse_signal'],1
US30,H4,2020-01-01 22:00:00,BUY,closed,,2020-01-02 02:00:00,2020-01-02 18:00:00,28624.0,28591.0,6.0971792485036005,6.0971792485036005,0.0,0.12121212121212122,8.696969696969697,5,0,[1],0,0,['tp'],1
US30,H4,2020-01-03 06:00:00,SELL,closed,,2020-01-03 10:00:00,2020-01-03 14:00:00,28600.0,28694.0,-1.0,-1.0,0.0,1.351063829787234,1.4042553191489362,2,0,[],1,0,['sl'],1
US30,H4,2020-01-06 19:00:00,BUY,closed,,2020-01-06 22:00:00,2020-01-07 14:00:00,28681.0,28613.0,-1.0,-1.0,0.0,1.5147058823529411,1.5294117647058822,5,0,[],1,0,['sl'],1
US30,H4,2020-01-07 14:00:00,SELL,closed,,2020-01-07 18:00:00,2020-01-07 22:00:00,28603.0,28707.0,2.330041416943179,2.330041416943179,0.0,0.4519230769230769,4.509615384615385,2,0,[1],0,0,['tp'],1
US30,H4,2020-01-08 14:00:00,BUY,reversed,,2020-01-08 18:00:00,2020-01-13 19:00:00,28802.0,28517.0,0.256140350877193,0.256140350877193,0.0,0.17192982456140352,0.9438596491228071,18,0,[],0,1,['reverse_signal'],1
US30,H4,2020-01-13 15:00:00,SELL,closed,,2020-01-13 19:00:00,2020-01-13 19:00:00,28875.0,28933.0,-1.0,-1.0,0.0,1.0,0.10344827586206896,1,0,[],1,0,['sl'],1
US30,H4,2020-01-14 14:00:00,BUY,reversed,,2020-01-14 18:00:00,2020-01-15 02:00:00,29051.0,28875.0,-0.6136363636363636,-0.6136363636363636,0.0,0.875,0.09090909090909091,2,0,[],0,1,['reverse_signal'],1
US30,H4,2020-01-14 22:00:00,SELL,closed,,2020-01-15 02:00:00,2020-01-15 14:00:00,28943.0,28992.0,-1.0,-1.0,0.0,4.061224489795919,1.0612244897959184,4,0,[],1,0,['sl'],1
US30,H4,2020-01-15 14:00:00,BUY,closed,,2020-01-15 18:00:00,2020-01-16 22:00:00,29059.0,28889.0,1.6401537701490323,1.6401537701490323,0.0,0.45294117647058824,1.776470588235294,8,0,[1],0,0,['tp'],1
US30,H4,2020-01-20 22:00:00,SELL,closed,,2020-01-21 02:00:00,2020-01-22 02:00:00,29248.0,29369.0,-1.0,-1.0,0.0,1.0330578512396693,0.6528925619834711,7,0,[],1,0,['sl'],1
US30,H4,2020-01-22 02:00:00,BUY,reversed,,2020-01-22 06:00:00,2020-01-22 14:00:00,29361.0,29256.0,-0.49523809523809526,-0.49523809523809526,0.0,0.638095238095238,0.11428571428571428,2,0,[],0,1,['reverse_signal'],1
US30,H4,2020-01-22 10:00:00,SELL,closed,,2020-01-22 14:00:00,2020-01-23 02:00:00,29309.0,29356.0,3.93106062381141,3.93106062381141,0.0,0.6170212765957447,4.0,4,0,[1],0,0,['tp'],1
US30,H4,2020-01-24 06:00:00,BUY,closed,,2020-01-24 10:00:00,2020-01-24 14:00:00,29245.0,29187.0,-1.0,-1.0,0.0,4.758620689655173,0.9310344827586207,2,0,[],1,0,['sl'],1
US30,H4,2020-01-24 14:00:00,SELL,closed,,2020-01-24 18:00:00,2020-01-26 23:00:00,29057.0,29309.0,1.2189444158772411,1.2189444158772411,0.0,0.011904761904761904,1.5595238095238095,2,0,[1],0,0,['tp'],1
US30,H4,2020-01-29 02:00:00,BUY,closed,,2020-01-29 06:00:00,2020-01-29 06:00:00,28839.0,28816.0,-1.0,-1.0,0.0,2.5217391304347827,0.9130434782608695,1,0,[],1,0,['sl'],1
US30,H4,2020-01-29 22:00:00,SELL,closed,,2020-01-30 02:00:00,2020-01-30 18:00:00,28711.0,28821.0,-1.0,-1.0,0.0,1.7545454545454546,1.990909090909091,5,0,[],1,0,['sl'],1
US30,H4,2020-01-30 18:00:00,BUY,closed,,2020-01-30 22:00:00,2020-01-31 14:00:00,28859.0,28536.0,-1.0,-1.0,0.0,1.6811145510835914,0.25386996904024767,5,0,[],1,0,['sl'],1
US30,H4,2020-01-31 14:00:00,SELL,reversed,,2020-01-31 18:00:00,2020-02-04 06:00:00,28359.0,28750.0,-0.6521739130434783,-0.6521739130434783,0.0,0.7263427109974424,0.4936061381074169,9,0,[],0,1,['reverse_signal'],1
US30,H4,2020-02-04 02:00:00,BUY,closed,,2020-02-04 06:00:00,2020-02-05 06:00:00,28614.0,28491.0,3.2738833564440806,3.2738833564440806,0.0,0.2032520325203252,4.455284552845528,7,0,[1],0,0,['tp'],1
US30,H4,2020-02-07 18:00:00,SELL,closed,,2020-02-09 23:00:00,2020-02-10 15:00:00,29054.0,29209.0,-1.0,-1.0,0.0,1.1612903225806452,0.9741935483870968,5,0,[],1,0,['sl'],1
US30,H4,2020-02-10 19:00:00,BUY,reversed,,2020-02-10 22:00:00,2020-02-14 18:00:00,29296.0,29130.0,0.3493975903614458,0.3493975903614458,0.0,0.4759036144578313,1.8072289156626506,23,0,[],0,1,['reverse_signal'],1
US30,H4,2020-02-14 14:00:00,SELL,closed,,2020-02-14 18:00:00,2020-02-16 23:00:00,29354.0,29474.0,-1.0,-1.0,0.0,1.1166666666666667,0.5666666666666667,2,0,[],1,0,['sl'],1
US30,H4,2020-02-19 14:00:00,BUY,closed,,2020-02-19 18:00:00,2020-02-20 02:00:00,29403.0,29271.0,-1.0,-1.0,0.0,1.0378787878787878,0.4015151515151515,3,0,[],1,0,['sl'],1
US30,H4,2020-02-20 10:00:00,SELL,closed,,2020-02-20 14:00:00,2020-02-20 14:00:00,29284.0,29350.0,-1.0,-1.0,0.0,1.3333333333333333,4.96969696969697,1,1,[],1,0,['sl'],1
US30,H4,2020-03-02 15:00:00,BUY,reversed,,2020-03-02 19:00:00,2020-03-03 22:00:00,26151.0,25384.0,-0.41851368970013036,-0.41851368970013036,0.0,0.5840938722294654,1.21251629726206,7,0,[],0,1,['reverse_signal'],1
US30,H4,2020-03-03 18:00:00,SELL,closed,,2020-03-03 22:00:00,2020-03-04 02:00:00,25830.0,26312.0,-1.0,-1.0,0.0,1.0186721991701244,0.23236514522821577,2,0,[],1,0,['sl'],1
US30,H4,2020-03-04 06:00:00,BUY,closed,,2020-03-04 10:00:00,2020-03-05 14:00:00,26450.0,26212.0,-1.0,-1.0,0.0,1.4579831932773109,2.7142857142857144,8,0,[],1,0,['sl'],1
US30,H4,2020-03-05 14:00:00,SELL,closed,,2020-03-05 18:00:00,2020-03-06 10:00:00,26137.0,26647.0,1.6414853318178098,1.6414853318178098,0.0,0.3333333333333333,1.692156862745098,5,0,[1],0,0,['tp'],1
US30,H4,2020-03-20 05:00:00,BUY,closed,,2020-03-20 09:00:00,2020-03-20 13:00:00,20850.0,19928.0,-1.0,-1.0,0.0,1.2331887201735359,0.1420824295010846,2,0,[],1,0,['sl'],1
US30,H4,2020-03-20 17:00:00,SELL,reversed,,2020-03-22 22:00:00,2020-03-24 09:00:00,18335.0,20132.0,-0.6071229827490262,-0.6071229827490262,0.0,0.8864774624373957,0.06844741235392321,9,0,[],0,1,['reverse_signal'],1
US30,H4,2020-03-24 05:00:00,BUY,closed,,2020-03-24 09:00:00,2020-03-24 21:00:00,19426.0,19053.0,3.865703653983788,3.865703653983788,0.0,0.41823056300268097,4.345844504021447,4,0,[1],0,0,['tp'],1
US30,H4,2020-03-30 06:00:00,SELL,closed,,2020-03-30 10:00:00,2020-03-30 14:00:00,21423.0,21898.0,-1.0,-1.0,0.0,1.5010526315789474,0.02526315789473684,2,0,[],1,0,['sl'],1
US30,H4,2020-03-30 18:00:00,BUY,closed,,2020-03-30 21:00:00,2020-03-31 17:00:00,22255.0,21875.0,-1.0,-1.0,0.0,1.35,0.6105263157894737,6,0,[],1,0,['sl'],1
US30,H4,2020-03-31 17:00:00,SELL,closed,,2020-03-31 21:00:00,2020-04-02 13:00:00,21737.0,22215.0,2.146098535288345,2.146098535288345,0.0,0.056485355648535567,2.3870292887029287,11,0,[1],0,0,['tp'],1
US30,H4,2020-04-05 22:00:00,BUY,closed,,2020-04-06 02:00:00,2020-04-06 18:00:00,21640.0,21212.0,2.4029688363019392,2.4029688363019392,0.0,0.07009345794392523,2.6051401869158877,5,0,[1],0,0,['tp'],1
US30,H4,2020-04-15 05:00:00,SELL,reversed,,2020-04-15 09:00:00,2020-04-16 21:00:00,23591.0,23919.0,-1.875,-1.875,0.0,0.8567073170731707,1.2408536585365855,9,0,[],0,1,['reverse_signal'],1
US30,H4,2020-04-16 17:00:00,BUY,reversed,,2020-04-16 21:00:00,2020-04-20 21:00:00,24206.0,23258.0,-0.6561181434599156,-0.6561181434599156,0.0,0.6962025316455697,0.229957805907173,12,0,[],0,1,['reverse_signal'],1
US30,H4,2020-04-20 18:00:00,SELL,reversed,,2020-04-20 21:00:00,2020-04-23 13:00:00,23584.0,23984.0,0.085,0.085,0.0,0.5075,1.6675,16,0,[],0,1,['reverse_signal'],1
US30,H4,2020-04-23 09:00:00,BUY,closed,,2020-04-23 13:00:00,2020-04-23 21:00:00,23550.0,23357.0,-1.0,-1.0,0.0,1.3367875647668395,1.7202072538860103,3,0,[],1,0,['sl'],1
US30,H4,2020-04-23 21:00:00,SELL,closed,,2020-04-24 01:00:00,2020-04-24 09:00:00,23328.0,23496.0,-1.0,-1.0,0.0,2.113095238095238,0.3869047619047619,3,0,[],1,0,['sl'],1
US30,H4,2020-04-24 09:00:00,BUY,closed,,2020-04-24 13:00:00,2020-04-27 18:00:00,23627.0,23397.0,2.29001957902594,2.29001957902594,0.0,0.9434782608695652,2.5130434782608697,8,0,[1],0,0,['tp'],1
US30,H4,2020-04-30 13:00:00,SELL,closed,,2020-04-30 17:00:00,2020-05-01 17:00:00,24298.0,24516.0,2.9339599457069516,2.9339599457069516,0.0,0.47706422018348627,3.055045871559633,7,0,[1],0,0,['tp'],1
US30,H4,2020-05-05 09:00:00,BUY,closed,,2020-05-05 13:00:00,2020-05-05 21:00:00,23976.0,23754.0,-1.0,-1.0,0.0,1.0405405405405406,0.8648648648648649,3,0,[],1,0,['sl'],1
US30,H4,2020-05-06 17:00:00,SELL,reversed,,2020-05-06 21:00:00,2020-05-07 09:00:00,23624.0,23934.0,-0.7903225806451613,-0.7903225806451613,0.0,0.9741935483870968,0.3258064516129032,3,0,[],0,1,['reverse_signal'],1
US30,H4,2020-05-07 05:00:00,BUY,closed,,2020-05-07 09:00:00,2020-05-08 17:00:00,23869.0,23695.0,2.7629083998815713,2.7629083998815713,0.0,0.21839080459770116,3.160919540229885,9,0,[1],0,0,['tp'],1
US30,H4,2020-05-11 21:00:00,SELL,closed,,2020-05-12 01:00:00,2020-05-12 09:00:00,24065.0,24280.0,-1.0,-1.0,0.0,1.3209302325581396,0.4418604651162791,3,0,[],1,0,['sl'],1
US30,H4,2020-05-15 01:00:00,BUY,closed,,2020-05-15 05:00:00,2020-05-15 09:00:00,23655.0,23499.0,-1.0,-1.0,0.0,2.1025641025641026,0.6858974358974359,2,0,[],1,0,['sl'],1
US30,H4,2020-05-21 13:00:00,SELL,reversed,,2020-05-21 17:00:00,2020-05-25 02:00:00,24487.0,24740.0,-0.34782608695652173,-0.34782608695652173,0.0,0.5612648221343873,1.2608695652173914,8,0,[],0,1,['reverse_signal'],1
US30,H4,2020-05-24 22:00:00,BUY,closed,,2020-05-25 02:00:00,2020-05-26 01:00:00,24575.0,24466.0,3.8334046453033275,3.8334046453033275,0.0,0.3119266055045872,4.073394495412844,4,0,[1],0,0,['tp'],1
US30,H4,2020-05-28 21:00:00,SELL,closed,,2020-05-29 01:00:00,2020-05-29 17:00:00,25284.0,25510.0,-1.0,-1.0,0.0,1.1106194690265487,1.1194690265486726,5,0,[],1,0,['sl'],1
US30,H4,2020-06-01 18:00:00,BUY,closed,,2020-06-01 21:00:00,2020-06-01 21:00:00,25488.0,25425.0,-1.0,-1.0,0.0,2.5714285714285716,0.25396825396825395,1,0,[],1,0,['sl'],1
US30,H4,2020-06-01 21:00:00,SELL,closed,,2020-06-02 01:00:00,2020-06-02 05:00:00,25419.0,25514.0,-1.0,-1.0,0.0,2.357894736842105,0.8,2,0,[],1,0,['sl'],1
US30,H4,2020-06-02 05:00:00,BUY,closed,,2020-06-02 09:00:00,2020-06-03 13:00:00,25617.0,25385.0,1.9394422583835689,1.9394422583835689,0.0,0.375,2.560344827586207,8,0,[1],0,0,['tp'],1
US30,H4,2020-06-10 13:00:00,SELL,closed,,2020-06-10 17:00:00,2020-06-10 17:00:00,27145.0,27357.0,-1.0,-1.0,0.0,1.0330188679245282,1.0754716981132075,1,0,[],1,0,['sl'],1
US30,H4,2020-06-15 18:00:00,BUY,reversed,,2020-06-15 21:00:00,2020-06-18 13:00:00,25843.0,25488.0,0.30704225352112674,0.30704225352112674,0.0,0.2535211267605634,2.6788732394366197,16,0,[],0,1,['reverse_signal'],1
US30,H4,2020-06-18 09:00:00,SELL,closed,,2020-06-18 13:00:00,2020-06-19 09:00:00,25952.0,26292.0,-1.0,-1.0,0.0,1.3441176470588236,0.3323529411764706,6,0,[],1,0,['sl'],1
US30,H4,2020-06-19 09:00:00,BUY,closed,,2020-06-19 13:00:00,2020-06-19 13:00:00,26384.0,26189.0,-1.0,-1.0,0.0,2.8461538461538463,0.3384615384615385,1,0,[],1,0,['sl'],1
US30,H4,2020-06-19 17:00:00,SELL,closed,,2020-06-21 22:00:00,2020-06-22 18:00:00,25519.0,26070.0,-1.0,-1.0,0.0,1.0762250453720508,0.2885662431941924,6,0,[],1,0,['sl'],1
US30,H4,2020-06-22 18:00:00,BUY,closed,,2020-06-22 21:00:00,2020-06-23 01:00:00,26081.0,25896.0,-1.0,-1.0,0.0,2.362162162162162,0.8108108108108109,2,0,[],1,0,['sl'],1
US30,H4,2020-06-24 05:00:00,SELL,closed,,2020-06-24 09:00:00,2020-06-24 13:00:00,25959.0,26228.0,2.3106936466310697,2.3106936466310697,0.0,0.18587360594795538,2.479553903345725,2,0,[1],0,0,['tp'],1
US30,H4,2020-06-29 14:00:00,BUY,closed,,2020-06-29 18:00:00,2020-07-02 09:00:00,25498.0,25214.0,2.295338111629206,2.295338111629206,0.0,0.28169014084507044,2.3450704225352115,17,0,[1],0,0,['tp'],1
US30,H4,2020-07-03 09:00:00,SELL,closed,,2020-07-03 13:00:00,2020-07-05 22:00:00,25768.0,25910.0,-1.0,-1.0,0.0,2.492957746478873,1.4507042253521127,3,0,[],1,0,['sl'],1
US30,H4,2020-07-05 22:00:00,BUY,reversed,,2020-07-06 02:00:00,2020-07-07 21:00:00,26103.0,25817.0,-0.7132867132867133,-0.7132867132867133,0.0,0.8321678321678322,1.0419580419580419,11,0,[],0,1,['reverse_signal'],1
US30,H4,2020-07-07 17:00:00,SELL,reversed,,2020-07-07 21:00:00,2020-07-08 21:00:00,25899.0,26136.0,-1.0084388185654007,-1.0084388185654007,0.0,0.9156118143459916,0.48523206751054854,6,0,[],0,1,['reverse_signal'],1
US30,H4,2020-07-08 17:00:00,BUY,closed,,2020-07-08 21:00:00,2020-07-09 13:00:00,26138.0,25806.0,-1.0,-1.0,0.0,1.8795180722891567,0.0030120481927710845,5,0,[],1,0,['sl'],1
US30,H4,2020-07-09 13:00:00,SELL,reversed,,2020-07-09 17:00:00,2020-07-10 17:00:00,25709.0,26112.0,-0.533498759305211,-0.533498759305211,0.0,0.630272952853598,0.7369727047146402,6,0,[],0,1,['reverse_signal'],1
US30,H4,2020-07-10 13:00:00,BUY,closed,,2020-07-10 17:00:00,2020-07-13 14:00:00,25924.0,25624.0,1.79837134703898,1.79837134703898,0.0,0.18333333333333332,2.4166666666666665,6,0,[1],0,0,['tp'],1
US30,H4,2020-07-17 13:00:00,SELL,reversed,,2020-07-17 17:00:00,2020-07-20 21:00:00,26685.0,26827.0,-0.4295774647887324,-0.4295774647887324,0.0,0.5985915492957746,1.6901408450704225,7,0,[],0,1,['reverse_signal'],1
US30,H4,2020-07-20 18:00:00,BUY,reversed,,2020-07-20 21:00:00,2020-07-22 09:00:00,26746.0,26662.0,-0.2619047619047619,-0.2619047619047619,0.0,0.8571428571428571,3.392857142857143,9,0,[],0,1,['reverse_signal'],1
US30,H4,2020-07-22 05:00:00,SELL,closed,,2020-07-22 09:00:00,2020-07-22 13:00:00,26724.0,26940.0,-1.0,-1.0,0.0,1.087962962962963,0.38425925925925924,2,0,[],1,0,['sl'],1
US30,H4,2020-07-22 21:00:00,BUY,closed,,2020-07-23 01:00:00,2020-07-23 13:00:00,26947.0,26921.0,-1.0,-1.0,0.0,4.538461538461538,8.384615384615385,4,0,[],1,0,['sl'],1
US30,H4,2020-07-24 01:00:00,SELL,reversed,,2020-07-24 05:00:00,2020-07-29 21:00:00,26555.0,26737.0,-0.1043956043956044,-0.1043956043956044,0.0,0.8681318681318682,1.39010989010989,21,0,[],0,1,['reverse_signal'],1
US30,H4,2020-07-29 17:00:00,BUY,closed,,2020-07-29 21:00:00,2020-07-30 05:00:00,26574.0,26443.0,-1.0,-1.0,0.0,2.312977099236641,0.022900763358778626,3,0,[],1,0,['sl'],1
US30,H4,2020-07-30 05:00:00,SELL,closed,,2020-07-30 09:00:00,2020-07-30 17:00:00,26278.0,26526.0,-1.0,-1.0,0.0,1.0120967741935485,1.153225806451613,3,0,[],1,0,['sl'],1
US30,H4,2020-07-30 17:00:00,BUY,closed,,2020-07-30 21:00:00,2020-07-31 13:00:00,26557.0,26257.0,-1.0,-1.0,0.0,1.77,0.02666666666666667,5,0,[],1,0,['sl'],1
US30,H4,2020-07-31 13:00:00,SELL,skipped,execution_error: Calculated SELL combo SL is not above entry.,,,,,0.0,0.0,0.0,,,0,0,[],0,0,[],0
US30,H4,2020-08-03 06:00:00,BUY,closed,,2020-08-03 10:00:00,2020-08-05 01:00:00,26424.0,26295.0,3.556195295184765,3.556195295184765,0.0,0.11627906976744186,3.5968992248062017,11,0,[1],0,0,['tp'],1
US30,H4,2020-08-14 05:00:00,SELL,closed,,2020-08-14 09:00:00,2020-08-17 02:00:00,27710.0,28000.0,-1.0,-1.0,0.0,1.0241379310344827,0.07931034482758621,5,0,[],1,0,['sl'],1
US30,H4,2020-08-20 21:00:00,BUY,closed,,2020-08-21 01:00:00,2020-08-21 05:00:00,27819.0,27737.0,-1.0,-1.0,0.0,1.5609756097560976,0.08536585365853659,2,0,[],1,0,['sl'],1
US30,H4,2020-08-21 09:00:00,SELL,closed,,2020-08-21 13:00:00,2020-08-21 13:00:00,27628.0,27759.0,-1.0,-1.0,0.0,1.6793893129770991,0.21374045801526717,1,0,[],1,0,['sl'],1
US30,H4,2020-08-21 13:00:00,BUY,closed,,2020-08-21 17:00:00,2020-08-24 10:00:00,27832.0,27590.0,1.5096321395366212,1.5096321395366212,0.0,0.045454545454545456,1.5413223140495869,5,0,[1],0,0,['tp'],1
US30,H4,2020-09-03 13:00:00,SELL,closed,,2020-09-03 17:00:00,2020-09-08 13:00:00,28327.0,29209.0,0.7803471914367099,0.7803471914367099,0.0,0.1054421768707483,0.9467120181405896,14,0,[1],0,0,['tp'],1
US30,H4,2020-09-09 13:00:00,BUY,closed,,2020-09-09 17:00:00,2020-09-10 21:00:00,28063.0,27683.0,-1.0,-1.0,0.0,1.2815789473684212,0.3868421052631579,7,0,[],1,0,['sl'],1
US30,H4,2020-09-11 05:00:00,SELL,closed,,2020-09-11 09:00:00,2020-09-11 13:00:00,27710.0,27800.0,-1.0,-1.0,0.0,1.4111111111111112,1.6222222222222222,2,0,[],1,0,['sl'],1
US30,H4,2020-09-13 22:00:00,BUY,reversed,,2020-09-14 02:00:00,2020-09-17 05:00:00,27878.0,27726.0,-0.7105263157894737,-0.7105263157894737,0.0,0.8618421052631579,3.2960526315789473,14,0,[],0,1,['reverse_signal'],1
US30,H4,2020-09-17 01:00:00,SELL,closed,,2020-09-17 05:00:00,2020-09-17 13:00:00,27770.0,28044.0,-1.0,-1.0,0.0,1.094890510948905,0.7956204379562044,3,0,[],1,0,['sl'],1
US30,H4,2020-09-23 05:00:00,BUY,closed,,2020-09-23 09:00:00,2020-09-23 13:00:00,27484.0,27303.0,-1.0,-1.0,0.0,1.9337016574585635,0.20441988950276244,2,0,[],1,0,['sl'],1
US30,H4,2020-09-23 17:00:00,SELL,reversed,,2020-09-23 21:00:00,2020-09-27 22:00:00,26820.0,27251.0,-1.0046403712296983,-1.0046403712296983,0.0,0.9930394431554525,0.6566125290023201,11,0,[],0,1,['reverse_signal'],1
US30,H4,2020-09-25 17:00:00,BUY,closed,,2020-09-27 22:00:00,2020-09-30 13:00:00,27253.0,26896.0,1.7394502277812263,1.7394502277812263,0.0,0.23809523809523808,2.0168067226890756,14,0,[1],0,0,['tp'],1
US30,H4,2020-10-06 17:00:00,SELL,closed,,2020-10-06 21:00:00,2020-10-07 17:00:00,27686.0,28366.0,-1.0,-1.0,0.0,1.013235294117647,0.03529411764705882,3,0,[],1,0,['sl'],1
US30,H4,2020-10-07 17:00:00,BUY,closed,,2020-10-07 21:00:00,2020-10-12 14:00:00,28300.0,28176.0,4.790059587453324,4.790059587453324,0.0,0.22580645161290322,5.395161290322581,9,0,[1],0,0,['tp'],1
US30,H4,2020-10-14 13:00:00,SELL,reversed,,2020-10-14 21:00:00,2020-10-16 13:00:00,28559.0,28817.0,-0.3062015503875969,-0.3062015503875969,0.0,0.375968992248062,1.569767441860465,9,0,[],0,1,['reverse_signal'],1
US30,H4,2020-10-16 09:00:00,BUY,closed,,2020-10-16 13:00:00,2020-10-19 14:00:00,28638.0,28445.0,-1.0,-1.0,0.0,1.1709844559585492,1.1295336787564767,4,0,[],1,0,['sl'],1
US30,H4,2020-10-19 14:00:00,SELL,reversed,,2020-10-19 18:00:00,2020-10-20 17:00:00,28430.0,28568.0,-0.2318840579710145,-0.2318840579710145,0.0,0.6304347826086957,2.072463768115942,6,0,[],0,1,['reverse_signal'],1
US30,H4,2020-10-20 13:00:00,BUY,closed,,2020-10-20 17:00:00,2020-10-20 17:00:00,28462.0,28271.0,-1.0,-1.0,0.0,1.5340314136125655,0.643979057591623,1,0,[],1,0,['sl'],1
