symbol,timeframe,signal_bartime,direction,status,skip_reason,entry_time,exit_time,entry_price,sl_price,r_result,gross_r,cost_r,bar_mae_r,bar_mfe_r,holding_bars,ambiguous_bars,tp_hits,sl_leg_hits,leg_count
US30,H4,2023-02-06 22:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-02-07 10:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-02-07 14:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-02-09 14:00:00,SELL,closed,,2023-02-09 18:00:00,2023-02-13 11:00:00,33897.0,34189.58286855999,0.3333333333333333,0.3333333333333333,0.0,0.45798990439703197,1.3021951759348447,11,0,[1],2,3
US30,H4,2023-02-13 11:00:00,BUY,closed,,2023-02-13 15:00:00,2023-02-14 14:00:00,34031.0,33813.93870546058,1.0,1.0,0.0,0.9720756547026114,2.2343919077287513,7,0,"[1, 2]",1,3
US30,H4,2023-02-15 10:00:00,SELL,closed,,2023-02-15 14:00:00,2023-02-16 18:00:00,33954.0,34194.8180389201,0.3333333333333333,0.3333333333333333,0.0,0.9135528259699527,1.1959236994515743,8,0,[1],2,3
US30,H4,2023-02-15 22:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-02-16 10:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-02-27 11:00:00,BUY,closed,,2023-02-27 15:00:00,2023-02-27 15:00:00,33103.0,32854.61202518724,-1.0,-1.0,0.0,1.01454186818007,0.3663623412872475,1,0,[],3,3
US30,H4,2023-02-28 18:00:00,SELL,closed,,2023-02-28 22:00:00,2023-03-02 18:00:00,32619.0,32900.579186732364,-1.0,-1.0,0.0,1.6585032630407974,0.44037345742410894,12,0,[],3,3
US30,H4,2023-03-01 18:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-03-07 14:00:00,SELL,closed,,2023-03-07 18:00:00,2023-03-09 18:00:00,33035.0,33263.580759959215,2.0,2.0,0.0,0.008749642797394019,3.7317226530885494,13,0,"[1, 2, 3]",0,3
US30,H4,2023-03-14 17:00:00,BUY,closed,,2023-03-14 21:00:00,2023-03-15 09:00:00,32128.0,31680.212719985026,-1.0,-1.0,0.0,1.5185781962749372,0.1362253970187811,4,0,[],3,3
US30,H4,2023-03-15 09:00:00,SELL,closed,,2023-03-15 13:00:00,2023-03-15 21:00:00,31522.0,31951.651269894133,-1.0,-1.0,0.0,1.114857638191146,0.22110955245962183,3,0,[],3,3
US30,H4,2023-03-15 21:00:00,BUY,closed,,2023-03-16 01:00:00,2023-03-20 06:00:00,31995.0,31543.994549814204,-1.0,-1.0,0.0,1.2527564794776718,0.7605229601076839,14,0,[],3,3
US30,H4,2023-03-17 13:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-03-20 10:00:00,BUY,closed,,2023-03-20 14:00:00,2023-03-22 21:00:00,32189.0,31723.842103707895,0.3333333333333333,0.3333333333333333,0.0,0.389115183129854,1.2490382397704152,15,0,[1],2,3
US30,H4,2023-03-22 17:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-03-24 17:00:00,BUY,closed,,2023-03-26 22:00:00,2023-04-03 10:00:00,32288.0,31888.38497314219,2.0000000000000027,2.0000000000000027,0.0,0.16766136280415667,3.2256044276799694,34,0,"[1, 2, 3]",0,3
US30,H4,2023-04-05 05:00:00,SELL,closed,,2023-04-05 09:00:00,2023-04-05 13:00:00,33333.0,33491.663261863185,-1.0,-1.0,0.0,1.2227153136892277,0.12605312512260078,2,0,[],3,3
US30,H4,2023-04-07 13:00:00,BUY,closed,,2023-04-09 22:00:00,2023-04-10 10:00:00,33525.0,33399.58241830843,-1.0,-1.0,0.0,1.5468325683164152,0.1833873663467915,4,0,[],3,3
US30,H4,2023-04-10 10:00:00,SELL,closed,,2023-04-10 14:00:00,2023-04-10 14:00:00,33408.0,33540.76944146086,-1.0,-1.0,0.0,1.1900328739921235,0.052722975430030794,1,0,[],3,3
US30,H4,2023-04-10 18:00:00,BUY,closed,,2023-04-10 21:00:00,2023-04-12 21:00:00,33586.0,33428.12755746504,1.0,1.0,0.0,0.20269528668953293,2.2866562029662933,13,0,"[1, 2]",1,3
US30,H4,2023-04-12 17:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-04-13 13:00:00,BUY,closed,,2023-04-13 17:00:00,2023-04-18 13:00:00,33879.0,33647.14625262833,0.3333333333333333,0.3333333333333333,0.0,0.6685248858692301,1.0912051362897757,18,0,[1],2,3
US30,H4,2023-04-14 13:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-04-18 05:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-04-18 21:00:00,SELL,closed,,2023-04-19 01:00:00,2023-04-26 09:00:00,33943.0,34101.52105738379,2.0,2.0,0.0,0.10724127305586814,3.015372265923822,33,0,"[1, 2, 3]",0,3
US30,H4,2023-04-24 10:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-04-25 05:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-04-27 13:00:00,BUY,closed,,2023-04-27 17:00:00,2023-05-02 13:00:00,33624.0,33396.09669630331,1.0,1.0,0.0,0.8468503829012547,2.803820697792237,18,0,"[1, 2]",1,3
US30,H4,2023-05-02 13:00:00,SELL,closed,,2023-05-02 17:00:00,2023-05-05 13:00:00,33570.0,33853.12451495445,1.0,1.0,0.0,0.8971317797784688,2.24636146432719,18,0,"[1, 2]",1,3
US30,H4,2023-05-05 13:00:00,BUY,closed,,2023-05-05 17:00:00,2023-05-10 17:00:00,33538.0,33268.048747216046,-1.0,-1.0,0.0,1.1261292432056074,0.9038668925729216,19,0,[],3,3
US30,H4,2023-05-10 05:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-05-10 09:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-05-10 13:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-05-17 13:00:00,BUY,closed,,2023-05-17 17:00:00,2023-05-19 13:00:00,33389.0,33154.192331946724,0.3333333333333333,0.3333333333333333,0.0,0.7580672363715708,1.1413596592560729,12,0,[1],2,3
US30,H4,2023-05-22 10:00:00,SELL,closed,,2023-05-22 14:00:00,2023-05-24 21:00:00,33310.0,33517.58901213139,2.0,2.0,0.0,0.46245222237117684,3.2419827672479378,15,0,"[1, 2, 3]",0,3
US30,H4,2023-05-26 13:00:00,BUY,closed,,2023-05-26 17:00:00,2023-05-31 13:00:00,33067.0,32788.472734014715,-1.0,-1.0,0.0,1.2135257164297035,0.6749788008543913,18,0,[],3,3
US30,H4,2023-05-30 13:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-06-01 13:00:00,BUY,closed,,2023-06-01 17:00:00,2023-06-12 10:00:00,33129.0,32838.736065630575,2.0,2.0,0.0,0.36863002023468416,3.0041624078938747,41,0,"[1, 2, 3]",0,3
US30,H4,2023-06-07 05:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-06-07 17:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-06-08 01:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-06-08 05:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-06-14 17:00:00,SELL,closed,,2023-06-14 21:00:00,2023-06-15 13:00:00,33959.0,34187.38326508504,-1.0,-1.0,0.0,1.9046929723070052,0.4553748715400656,5,0,[],3,3
US30,H4,2023-06-15 13:00:00,BUY,closed,,2023-06-15 17:00:00,2023-06-20 13:00:00,34366.0,34097.043691696934,-1.0,-1.0,0.0,1.6954426645615936,0.7733598119052884,18,0,[],3,3
US30,H4,2023-06-19 10:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-06-27 13:00:00,BUY,closed,,2023-06-27 17:00:00,2023-06-30 17:00:00,33886.0,33701.65396768968,2.0,2.0,0.0,0.7160447032447999,3.184229097005284,19,0,"[1, 2, 3]",0,3
US30,H4,2023-06-28 13:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-06-28 17:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-07-05 05:00:00,SELL,closed,,2023-07-05 09:00:00,2023-07-05 13:00:00,34336.0,34410.116772613,0.3333333333333333,0.3333333333333333,0.0,0.5801655749977633,1.511128939529058,2,0,[1],2,3
US30,H4,2023-07-10 21:00:00,BUY,closed,,2023-07-11 01:00:00,2023-07-12 13:00:00,33963.0,33784.414434368155,2.0,2.0,0.0,0.5767543397786962,3.4829242654596992,10,0,"[1, 2, 3]",0,3
US30,H4,2023-07-26 09:00:00,SELL,closed,,2023-07-26 13:00:00,2023-07-26 13:00:00,35342.0,35456.97865008186,-1.0,-1.0,0.0,1.4263517608115954,0.27831253869494543,1,0,[],3,3
US30,H4,2023-07-26 21:00:00,BUY,closed,,2023-07-27 01:00:00,2023-07-27 13:00:00,35507.0,35331.53893115809,0.3333333333333333,0.3333333333333333,0.0,0.03989488976786573,1.042966403931347,4,0,[1],2,3
US30,H4,2023-07-27 17:00:00,SELL,closed,,2023-07-27 21:00:00,2023-07-31 21:00:00,35311.0,35581.11588303812,-1.0,-1.0,0.0,1.0069752172315496,0.255445919077121,13,0,[],3,3
US30,H4,2023-07-28 13:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-07-28 17:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-07-31 06:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-08-01 05:00:00,SELL,closed,,2023-08-01 09:00:00,2023-08-01 13:00:00,35474.0,35617.08756334262,-1.0,-1.0,0.0,1.4257004259100325,0.2236392824956914,2,0,[],3,3
US30,H4,2023-08-01 13:00:00,BUY,closed,,2023-08-01 17:00:00,2023-08-02 05:00:00,35579.0,35395.083959460724,-1.0,-1.0,0.0,1.2560079007935647,0.4512928821033154,4,0,[],3,3
US30,H4,2023-08-02 05:00:00,SELL,closed,,2023-08-02 09:00:00,2023-08-04 13:00:00,35407.0,35607.240010204885,0.3333333333333333,0.3333333333333333,0.0,0.7890530960237908,1.4432680047523767,14,0,[1],2,3
US30,H4,2023-08-04 13:00:00,BUY,closed,,2023-08-04 17:00:00,2023-08-04 17:00:00,35507.0,35274.37303712558,-1.0,-1.0,0.0,2.050493176311218,0.021493639164687817,1,0,[],3,3
US30,H4,2023-08-04 17:00:00,SELL,closed,,2023-08-06 22:00:00,2023-08-07 14:00:00,35103.0,35433.701570299534,-1.0,-1.0,0.0,1.130929011498942,0.02721486926066973,5,0,[],3,3
US30,H4,2023-08-07 10:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-08-08 09:00:00,SELL,closed,,2023-08-08 13:00:00,2023-08-08 17:00:00,35227.0,35422.37995143971,0.3333333333333333,0.3333333333333333,0.0,0.614187889370159,1.1362475953347941,2,0,[1],2,3
US30,H4,2023-08-09 05:00:00,BUY,closed,,2023-08-09 09:00:00,2023-08-09 13:00:00,35390.0,35223.940937512234,-1.0,-1.0,0.0,2.017354518213545,0.12646102949995358,2,0,[],3,3
US30,H4,2023-08-09 13:00:00,SELL,closed,,2023-08-09 17:00:00,2023-08-10 09:00:00,35164.0,35385.53779999217,-1.0,-1.0,0.0,1.0020863257098653,0.2798619468198723,5,0,[],3,3
US30,H4,2023-08-10 09:00:00,BUY,closed,,2023-08-10 13:00:00,2023-08-10 17:00:00,35333.0,35117.504253698564,0.3333333333333333,0.3333333333333333,0.0,1.0441041359826624,1.118351541208096,2,0,[1],2,3
US30,H4,2023-08-10 13:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-08-11 17:00:00,BUY,closed,,2023-08-13 22:00:00,2023-08-15 09:00:00,35330.0,35076.73999685219,-1.0,-1.0,0.0,1.3109057722242827,0.260601749900008,10,0,[],3,3
US30,H4,2023-08-15 05:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-08-23 17:00:00,BUY,closed,,2023-08-23 21:00:00,2023-08-24 13:00:00,34493.0,34311.91217236198,-1.0,-1.0,0.0,1.281146298048,1.1154808284728275,5,1,[],3,3
US30,H4,2023-08-24 13:00:00,SELL,closed,,2023-08-24 17:00:00,2023-08-28 10:00:00,34271.0,34520.350699360424,-1.0,-1.0,0.0,1.5664684358290306,0.9905727179973681,11,0,[],3,3
US30,H4,2023-08-27 22:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-08-31 17:00:00,SELL,closed,,2023-08-31 21:00:00,2023-09-01 13:00:00,34753.7,34956.943419416755,-1.0,-1.0,0.0,1.0726054532323281,0.17368336008759863,5,0,[],3,3
US30,H4,2023-09-04 06:00:00,BUY,closed,,2023-09-04 10:00:00,2023-09-04 14:00:00,34903.1,34767.98371254293,-1.0,-1.0,0.0,1.0879517396946736,0.2368330317702691,2,0,[],3,3
US30,H4,2023-09-04 10:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-09-05 09:00:00,BUY,closed,,2023-09-05 13:00:00,2023-09-05 13:00:00,34884.6,34778.237334352685,-1.0,-1.0,0.0,1.4826631040153928,0.04700897603092645,1,0,[],3,3
US30,H4,2023-09-05 13:00:00,SELL,closed,,2023-09-05 17:00:00,2023-09-06 13:00:00,34749.9,34883.800132517856,2.0,2.0,0.0,0.04107538877354457,3.330840616909251,6,0,"[1, 2, 3]",0,3
US30,H4,2023-09-08 13:00:00,BUY,closed,,2023-09-08 17:00:00,2023-09-11 14:00:00,34587.7,34411.18577474324,0.3333333333333333,0.3333333333333333,0.0,0.5427324617075111,1.1160573586261437,6,0,[1],2,3
US30,H4,2023-09-13 05:00:00,SELL,closed,,2023-09-13 09:00:00,2023-09-13 13:00:00,34602.7,34763.36321410444,-1.0,-1.0,0.0,1.0581140240944245,0.32365840737005924,2,0,[],3,3
US30,H4,2023-09-13 13:00:00,BUY,closed,,2023-09-13 17:00:00,2023-09-15 13:00:00,34688.1,34497.67554297316,0.3333333333333333,0.3333333333333333,0.0,0.9751898621605157,1.7014621181476146,12,0,[1],2,3
US30,H4,2023-09-13 17:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-09-14 09:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-09-15 13:00:00,SELL,closed,,2023-09-15 17:00:00,2023-09-20 13:00:00,34718.5,34906.301568074436,1.0,1.0,0.0,0.17944472107197745,2.192207467814213,18,0,"[1, 2]",1,3
US30,H4,2023-09-20 13:00:00,BUY,closed,,2023-09-20 17:00:00,2023-09-20 17:00:00,34747.5,34575.65443915458,-1.0,-1.0,0.0,1.8877415186291275,0.17457535622340806,1,0,[],3,3
US30,H4,2023-09-20 21:00:00,SELL,closed,,2023-09-21 01:00:00,2023-09-26 13:00:00,34398.1,34609.187158941066,2.0,2.0,0.0,0.028424277583247604,3.535980131356009,22,0,"[1, 2, 3]",0,3
US30,H4,2023-09-29 01:00:00,BUY,closed,,2023-09-29 05:00:00,2023-09-29 17:00:00,33690.6,33456.9912202151,-1.0,-1.0,0.0,1.2336865089803908,0.894658155367468,4,0,[],3,3
US30,H4,2023-09-29 17:00:00,SELL,closed,,2023-10-01 22:00:00,2023-10-10 05:00:00,33666.9,33956.02135619989,1.0,1.0,0.0,0.20752531320625828,2.957581588711186,39,0,"[1, 2]",1,3
US30,H4,2023-10-01 22:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-10-02 06:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-10-06 05:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-10-06 09:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-10-06 13:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-10-12 17:00:00,SELL,closed,,2023-10-12 21:00:00,2023-10-13 13:00:00,33621.0,33884.40700038313,-1.0,-1.0,0.0,1.3002691633169534,0.17273648738955147,5,0,[],3,3
US30,H4,2023-10-16 06:00:00,BUY,closed,,2023-10-16 10:00:00,2023-10-18 13:00:00,33779.5,33565.353972117286,0.3333333333333333,0.3333333333333333,0.0,0.1933260234118179,1.7156517150120696,14,0,[1],2,3
US30,H4,2023-10-18 13:00:00,SELL,closed,,2023-10-18 17:00:00,2023-10-19 17:00:00,33746.6,33976.70850554492,0.3333333333333333,0.3333333333333333,0.0,0.6953241455421325,1.7200581050348311,7,0,[1],2,3
US30,H4,2023-10-24 17:00:00,BUY,closed,,2023-10-24 21:00:00,2023-10-26 05:00:00,33203.4,32914.66798285511,-1.0,-1.0,0.0,1.0296745159744969,0.2538686243556185,9,0,[],3,3
US30,H4,2023-10-25 21:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-10-30 14:00:00,BUY,closed,,2023-10-30 18:00:00,2023-11-02 17:00:00,32931.0,32660.204906549174,2.0,2.0,0.0,0.5421073112119011,3.432484644219701,19,0,"[1, 2, 3]",0,3
US30,H4,2023-11-08 14:00:00,SELL,closed,,2023-11-08 18:00:00,2023-11-09 10:00:00,34047.3,34217.67068382886,-1.0,-1.0,0.0,1.0259981123019308,0.17491272166247876,5,0,[],3,3
US30,H4,2023-11-10 14:00:00,BUY,closed,,2023-11-10 18:00:00,2023-11-14 14:00:00,34168.4,33941.061424082276,2.0,2.0,0.0,0.22609449272966015,3.3210377823130073,12,0,"[1, 2, 3]",0,3
US30,H4,2023-11-17 18:00:00,SELL,closed,,2023-11-19 23:00:00,2023-11-20 15:00:00,34931.5,35090.2882431642,-1.0,-1.0,0.0,1.3848632343177194,0.24246127567636128,5,0,[],3,3
US30,H4,2023-11-20 15:00:00,BUY,closed,,2023-11-20 19:00:00,2023-11-30 10:00:00,35141.4,34981.19964447996,2.0,2.0,0.0,0.6466902003038136,3.373900128032975,47,0,"[1, 2, 3]",0,3
US30,H4,2023-11-28 10:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-11-28 22:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2023-12-06 14:00:00,SELL,closed,,2023-12-06 18:00:00,2023-12-07 14:00:00,36137.7,36288.96407878447,0.3333333333333333,0.3333333333333333,0.0,0.3563304681001008,1.0465141577039494,6,0,[1],2,3
US30,H4,2023-12-08 02:00:00,BUY,closed,,2023-12-08 06:00:00,2023-12-08 10:00:00,36128.4,36018.96711207994,-1.0,-1.0,0.0,1.507773422926829,0.2558645808603104,2,0,[],3,3
US30,H4,2023-12-08 10:00:00,SELL,closed,,2023-12-08 14:00:00,2023-12-08 14:00:00,36065.9,36211.47704826884,-1.0,-1.0,0.0,1.324384594224977,0.18546879690910367,1,0,[],3,3
US30,H4,2023-12-08 14:00:00,BUY,closed,,2023-12-08 18:00:00,2023-12-13 18:00:00,36172.2,35989.79836138493,2.0,2.0,0.0,0.06578888266088548,5.291070888001747,19,0,"[1, 2, 3]",0,3
US30,H4,2023-12-20 18:00:00,SELL,closed,,2023-12-20 22:00:00,2023-12-22 14:00:00,37132.2,37427.21750300346,-1.0,-1.0,0.0,1.3819519040374169,0.03931970097334279,11,0,[],3,3
US30,H4,2023-12-22 14:00:00,BUY,closed,,2023-12-22 18:00:00,2024-01-02 10:00:00,37470.9,37262.52260121257,0.3333333333333333,0.3333333333333333,0.0,0.9669954667471116,1.6508508216427116,29,0,[1],2,3
US30,H4,2023-12-29 14:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2024-01-08 15:00:00,BUY,closed,,2024-01-08 19:00:00,2024-01-11 14:00:00,37493.1,37271.57744333502,0.3333333333333333,0.3333333333333333,0.0,0.6184471778519385,1.4486109443261896,18,0,[1],2,3
US30,H4,2024-01-11 14:00:00,SELL,closed,,2024-01-11 18:00:00,2024-01-12 14:00:00,37548.3,37802.056132427424,-1.0,-1.0,0.0,1.0868702851107628,0.4126008660301066,6,0,[],3,3
US30,H4,2024-01-12 06:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2024-01-12 14:00:00,SELL,closed,,2024-01-12 18:00:00,2024-01-19 06:00:00,37538.2,37859.26614517905,0.3333333333333333,0.3333333333333333,0.0,0.3005611194110304,1.2900768462181131,28,0,[1],2,3
US30,H4,2024-01-18 18:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2024-01-24 18:00:00,SELL,closed,,2024-01-24 22:00:00,2024-01-26 14:00:00,37876.9,38080.18644091023,-1.0,-1.0,0.0,1.6749764444465318,0.6045656535168318,11,0,[],3,3
US30,H4,2024-01-26 06:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2024-01-31 18:00:00,SELL,closed,,2024-01-31 22:00:00,2024-02-01 14:00:00,38158.2,38414.25409007765,-1.0,-1.0,0.0,1.2868374799249322,0.21323619545948233,5,0,[],3,3
US30,H4,2024-02-01 18:00:00,BUY,closed,,2024-02-01 22:00:00,2024-02-05 15:00:00,38539.1,38274.24652461068,-1.0,-1.0,0.0,1.2523905888432034,0.9193762688674184,11,0,[],3,3
US30,H4,2024-02-02 10:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2024-02-02 14:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2024-02-05 15:00:00,SELL,closed,,2024-02-05 19:00:00,2024-02-07 14:00:00,38413.9,38669.988435308325,-1.0,-1.0,0.0,1.233558241783414,0.5369238944134809,12,0,[],3,3
US30,H4,2024-02-06 14:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2024-02-09 18:00:00,SELL,closed,,2024-02-11 23:00:00,2024-02-12 15:00:00,38636.4,38813.591075716744,-1.0,-1.0,0.0,1.6710773880810101,0.19470506548056446,5,0,[],3,3
US30,H4,2024-02-12 15:00:00,BUY,closed,,2024-02-12 19:00:00,2024-02-13 10:00:00,38863.5,38679.05398030914,-1.0,-1.0,0.0,2.318293453643894,0.10843280887015444,5,0,[],3,3
US30,H4,2024-02-13 10:00:00,SELL,closed,,2024-02-13 14:00:00,2024-02-15 06:00:00,38454.9,38673.0109197323,0.3333333333333333,0.3333333333333333,0.0,0.24758045157150663,1.9187484996791764,11,0,[1],2,3
US30,H4,2024-02-15 14:00:00,BUY,closed,,2024-02-15 18:00:00,2024-02-19 07:00:00,38604.1,38401.90213089384,0.3333333333333333,0.3333333333333333,0.0,0.18645102525884458,1.1211789768218605,10,0,[1],2,3
US30,H4,2024-02-19 22:00:00,SELL,closed,,2024-02-20 02:00:00,2024-02-20 14:00:00,38507.1,38629.025946713286,-1.0,-1.0,0.0,1.2655222629752847,0.4592951829333416,4,0,[],3,3
US30,H4,2024-02-21 22:00:00,BUY,closed,,2024-02-22 02:00:00,2024-03-05 18:00:00,38650.1,38434.84747630689,1.0,1.0,0.0,0.9254246899516038,2.9542046201819017,53,0,"[1, 2]",1,3
US30,H4,2024-02-27 14:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2024-02-29 10:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2024-03-04 19:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2024-03-07 14:00:00,BUY,closed,,2024-03-07 18:00:00,2024-03-11 06:00:00,38786.0,38568.72715213201,-1.0,-1.0,0.0,1.067321583325016,0.8459409530622676,10,0,[],3,3
US30,H4,2024-03-11 02:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2024-03-11 14:00:00,BUY,closed,,2024-03-11 18:00:00,2024-03-14 17:00:00,38747.0,38488.224405078356,0.3333333333333333,0.3333333333333333,0.0,0.41348566905004674,1.8649362979771211,19,0,[1],2,3
US30,H4,2024-03-14 13:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2024-03-19 13:00:00,BUY,closed,,2024-03-19 17:00:00,2024-03-21 13:00:00,39078.6,38849.49418528619,2.0,2.0,0.0,0.37624536115626184,3.5581811881043692,12,0,"[1, 2, 3]",0,3
US30,H4,2024-03-22 17:00:00,SELL,closed,,2024-03-24 22:00:00,2024-03-27 17:00:00,39450.0,39676.54873932318,-1.0,-1.0,0.0,1.5338862667616804,0.7667224303208616,18,0,[],3,3
US30,H4,2024-03-27 09:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2024-04-01 14:00:00,SELL,closed,,2024-04-01 18:00:00,2024-04-04 17:00:00,39518.3,39745.82923415324,2.0,2.0,0.0,0.2505172586376775,4.220117048138579,19,0,"[1, 2, 3]",0,3
US30,H4,2024-04-04 09:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2024-04-04 17:00:00,SELL,closed,,2024-04-04 21:00:00,2024-04-05 13:00:00,38633.6,39014.81846957917,-1.0,-1.0,0.0,1.1043536281564266,0.19988538352854274,5,0,[],3,3
US30,H4,2024-04-09 09:00:00,BUY,closed,,2024-04-09 13:00:00,2024-04-09 13:00:00,38944.4,38782.004947835565,-1.0,-1.0,0.0,2.3590620212497773,0.30481224236978444,1,0,[],3,3
US30,H4,2024-04-09 13:00:00,SELL,closed,,2024-04-09 17:00:00,2024-04-10 09:00:00,38730.1,38989.79604173155,-1.0,-1.0,0.0,1.146725217736826,1.4370646449273872,5,1,[],3,3
US30,H4,2024-04-09 17:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2024-04-10 09:00:00,SELL,closed,,2024-04-10 13:00:00,2024-04-19 01:00:00,38454.9,38803.284590954594,2.0,2.0,0.0,0.42366971396629965,3.5004418440508642,40,0,"[1, 2, 3]",0,3
US30,H4,2024-04-18 09:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
