"BarTime","Signal","ATR","Outcome","ComputedSL_pips","ComputedTP_pips","RequestedVolume","FinalVolume","RealizedRiskPercent","Notes"
"2026-02-24 01:30","1","6.420633240451001","MarginCapped","6.4206332404510009","16.80921782350072","9.46","5.17","0.55","Volume yeu cau 9.46 units bi cat con 5.17 units do vuot tran MaxMarginPercent"
"2026-02-24 07:10","-1","8.369085348917157","MarginCapped","8.3690853489171566","21.910265443465114","7.21","5.13","0.71","Volume yeu cau 7.21 units bi cat con 5.13 units do vuot tran MaxMarginPercent"
"2026-02-24 11:10","1","7.404583376425764","MarginCapped","7.404583376425764","19.385199279482649","8.08","5.09","0.63","Volume yeu cau 8.08 units bi cat con 5.09 units do vuot tran MaxMarginPercent"
"2026-02-25 01:50","-1","5.662628307731084","MarginCapped","5.6626283077310839","14.824760909639977","10.51","5.06","0.48","Volume yeu cau 10.51 units bi cat con 5.06 units do vuot tran MaxMarginPercent"
"2026-02-25 05:30","1","5.135169294907238","Reversal+MarginCapped","5.1351692949072376","13.443873214067148","11.56","5.05","0.44","Da dong vi the Sell so 122 truoc khi dao chieu; Volume yeu cau 11.56 units bi cat con 5.05 units do vuot tran MaxMarginPercent"
"2026-02-25 08:10","1","11.942115017565563","Placed","11.942115017565563","31.264457115986641","","","",""
"2026-02-25 15:30","-1","8.35558842167758","MarginCapped","8.35558842167758","21.874930487951907","6.99","4.97","0.71","Volume yeu cau 6.99 units bi cat con 4.97 units do vuot tran MaxMarginPercent"
"2026-02-25 17:20","1","6.535688114982897","MarginCapped","6.5356881149828974","17.110431485025224","8.87","4.93","0.56","Volume yeu cau 8.87 units bi cat con 4.93 units do vuot tran MaxMarginPercent"
"2026-02-26 01:20","-1","6.89594279146669","Reversal+MarginCapped","6.89594279146669","18.053578228059795","8.39","4.92","0.59","Da dong vi the Buy so 126 truoc khi dao chieu; Volume yeu cau 8.39 units bi cat con 4.92 units do vuot tran MaxMarginPercent"
"2026-02-26 07:20","1","6.745353712990537","MarginCapped","6.7453537129905374","17.659336020609228","8.52","4.89","0.57","Volume yeu cau 8.52 units bi cat con 4.89 units do vuot tran MaxMarginPercent"
"2026-02-26 14:50","-1","9.862035694771995","MarginCapped","9.8620356947719952","25.818809448913083","5.79","4.86","0.84","Volume yeu cau 5.79 units bi cat con 4.86 units do vuot tran MaxMarginPercent"
"2026-02-26 19:20","1","6.309946726500036","MarginCapped","6.3099467265000362","16.519440529977093","8.97","4.82","0.54","Volume yeu cau 8.97 units bi cat con 4.82 units do vuot tran MaxMarginPercent"
"2026-02-27 01:40","-1","6.967389205499489","Reversal+MarginCapped","6.9673892054994893","18.240624939997662","8.11","4.81","0.59","Da dong vi the Buy so 130 truoc khi dao chieu; Volume yeu cau 8.11 units bi cat con 4.81 units do vuot tran MaxMarginPercent"
"2026-02-27 04:40","1","4.896839857554703","Reversal+MarginCapped","4.8968398575547027","12.819926747078211","11.50","4.79","0.42","Da dong vi the Sell so 131 truoc khi dao chieu; Volume yeu cau 11.50 units bi cat con 4.79 units do vuot tran MaxMarginPercent"
"2026-02-27 09:30","-1","12.913891869974764","Placed","12.913891869974764","33.808568915593931","","","",""
